,time,latitude,longitude
6566,2021-05-28 18:52:51.482,-157814803,-480012519
6567,2021-05-28 18:54:53.744,-157814803,-480012519
6568,2021-05-28 18:56:15.893,-157814803,-480012519
6569,2021-05-28 19:04:27.954,-157814249,-480012246
6570,2021-05-28 19:12:51.687,-157814683,-480012611
6571,2021-05-28 19:14:12.311,-157814683,-480012611
6572,2021-05-28 19:45:21.615,-157814683,-480012611
6573,2021-05-28 19:48:02.544,-157814683,-480012611
6574,2021-05-28 19:51:00.964,-157814683,-480012611
6575,2021-05-28 19:51:24.567,-157815327,-480013310
6576,2021-05-28 19:53:24.694,-157815327,-480013310
6577,2021-05-28 19:55:24.715,-157815327,-480013310
6578,2021-05-28 19:56:46.685,-157814644,-480012261
6579,2021-05-28 19:58:47.248,-157814644,-480012261
6580,2021-05-28 20:00:52.532,-157814644,-480012261
6581,2021-05-28 20:02:52.567,-157814644,-480012261
6582,2021-05-28 20:05:13.669,-157814644,-480012261
6583,2021-05-28 20:07:13.691,-157814644,-480012261
6584,2021-05-28 20:10:07.086,-157814644,-480012261
6585,2021-05-28 20:20:17.438,-157814795,-480012656
6586,2021-05-28 20:28:13.523,-157815049,-480012737
6587,2021-05-28 20:30:13.600,-157815049,-480012737
6588,2021-05-28 20:31:14.554,-157815049,-480012737
6589,2021-05-28 20:32:33.738,-157815049,-480012737
6590,2021-05-28 20:33:19.183,-157814651,-480012561
6591,2021-05-28 20:38:41.692,-157814112,-480012224
6592,2021-05-28 20:48:38.891,-157814112,-480012224
6593,2021-05-28 20:50:38.911,-157814112,-480012224
6594,2021-05-28 20:52:38.922,-157814112,-480012224
6595,2021-05-28 20:54:38.936,-157814112,-480012224
6596,2021-05-28 20:57:18.604,-157814112,-480012224
6597,2021-05-28 20:59:20.559,-157814112,-480012224
6598,2021-05-28 21:01:24.569,-157814112,-480012224
6599,2021-05-28 21:03:33.554,-157814112,-480012224
6600,2021-05-28 21:04:43.204,-157814112,-480012224
6601,2021-05-28 21:06:15.273,-157814112,-480012224
6602,2021-05-28 21:14:58.038,-157814112,-480012224
6603,2021-05-28 21:15:15.276,-157814112,-480012224
6604,2021-05-28 21:15:39.226,-157814112,-480012224
6605,2021-05-28 21:16:59.683,-157814112,-480012224
6606,2021-05-28 21:18:59.712,-157814112,-480012224
6607,2021-05-28 21:44:46.030,-157814112,-480012224
6608,2021-05-28 21:46:46.050,-157814112,-480012224
6609,2021-05-28 21:48:50.489,-157814112,-480012224
6610,2021-05-28 21:51:15.876,-157814112,-480012224
6611,2021-05-28 21:53:15.895,-157814112,-480012224
6612,2021-05-28 21:55:15.913,-157814112,-480012224
6613,2021-05-28 21:57:36.011,-157814112,-480012224
6614,2021-05-28 21:59:41.493,-157814112,-480012224
6615,2021-05-28 22:00:33.524,-157815475,-480013053
6616,2021-05-28 22:02:46.235,-157815475,-480013053
6617,2021-05-28 22:04:53.640,-157815475,-480013053
6618,2021-05-28 22:06:53.707,-157815475,-480013053
6619,2021-05-28 22:08:53.724,-157815475,-480013053
6620,2021-05-28 22:11:06.610,-157815475,-480013053
6621,2021-05-28 22:13:06.633,-157815475,-480013053
6622,2021-05-28 22:15:06.655,-157815475,-480013053
6623,2021-05-28 22:15:30.281,-157815475,-480013053
6624,2021-05-28 22:17:06.670,-157815475,-480013053
6625,2021-05-28 22:22:28.934,-157815475,-480013053
6626,2021-05-28 22:24:28.948,-157815475,-480013053
6627,2021-05-28 22:29:48.918,-157814164,-480012174
6628,2021-05-28 22:39:39.229,-157814164,-480012174
6629,2021-05-28 22:41:39.674,-157814164,-480012174
6630,2021-05-28 22:43:39.696,-157814164,-480012174
6631,2021-05-28 22:45:39.732,-157814164,-480012174
6632,2021-05-28 22:47:39.766,-157814164,-480012174
6633,2021-05-28 22:49:49.766,-157814164,-480012174
6634,2021-05-28 22:51:30.978,-157814416,-480012362
6635,2021-05-28 22:53:31.100,-157814416,-480012362
6636,2021-05-28 22:57:42.901,-157814989,-480012996
6637,2021-05-28 23:03:32.559,-157814989,-480012996
6638,2021-05-28 23:05:32.583,-157814989,-480012996
6639,2021-05-28 23:08:08.539,-157814989,-480012996
6640,2021-05-28 23:10:08.570,-157814989,-480012996
6641,2021-05-28 23:12:08.591,-157814989,-480012996
6642,2021-05-28 23:14:08.603,-157814989,-480012996
6643,2021-05-28 23:16:08.624,-157814989,-480012996
6644,2021-05-28 23:16:49.363,-157814989,-480012996
6645,2021-05-28 23:18:08.646,-157814989,-480012996
6646,2021-05-28 23:28:51.707,-157814305,-480012272
6647,2021-05-28 23:30:51.737,-157814305,-480012272
6648,2021-05-28 23:31:35.194,-157815216,-480012793
6649,2021-05-28 23:34:13.979,-157815216,-480012793
6650,2021-05-28 23:36:14.778,-157815216,-480012793
6651,2021-05-28 23:38:17.287,-157815216,-480012793
6652,2021-05-28 23:39:18.034,-157815216,-480012793
6653,2021-05-28 23:40:40.955,-157815216,-480012793
6654,2021-05-28 23:43:40.138,-157815216,-480012793
6655,2021-05-28 23:45:40.371,-157815216,-480012793
6656,2021-05-28 23:48:04.194,-157815216,-480012793
6657,2021-05-28 23:50:05.585,-157815216,-480012793
6658,2021-05-28 23:52:12.556,-157815216,-480012793
6659,2021-05-28 23:54:12.585,-157815216,-480012793
6660,2021-05-28 23:56:17.556,-157815216,-480012793
6661,2021-05-29 00:13:47.224,-157814309,-480012454
6662,2021-05-29 00:33:15.144,-157814309,-480012454
6663,2021-05-29 00:33:35.627,-157814309,-480012454
6664,2021-05-29 00:35:15.176,-157814309,-480012454
6665,2021-05-29 00:51:56.898,-157814824,-480012503
6666,2021-05-29 00:55:09.676,-157814824,-480012503
6667,2021-05-29 00:57:26.512,-157814824,-480012503
6668,2021-05-29 00:59:43.658,-157814824,-480012503
6669,2021-05-29 01:35:43.697,-157814824,-480012503
6670,2021-05-29 01:44:12.420,-157814764,-480012550
6671,2021-05-29 01:53:58.438,-157814920,-480012864
6672,2021-05-29 01:56:24.452,-157814920,-480012864
6673,2021-05-29 01:58:24.475,-157814920,-480012864
6674,2021-05-29 02:00:24.497,-157814920,-480012864
6675,2021-05-29 02:02:24.523,-157814920,-480012864
6676,2021-05-29 02:04:24.549,-157814920,-480012864
6677,2021-05-29 02:06:24.579,-157814920,-480012864
6678,2021-05-29 02:08:24.613,-157814920,-480012864
6679,2021-05-29 02:10:24.640,-157814920,-480012864
6680,2021-05-29 02:12:24.667,-157814920,-480012864
6681,2021-05-29 02:14:24.693,-157814920,-480012864
6682,2021-05-29 02:25:32.401,-157814920,-480012864
6683,2021-05-29 02:27:49.469,-157814920,-480012864
6684,2021-05-29 02:29:49.500,-157814920,-480012864
6685,2021-05-29 02:31:49.533,-157814920,-480012864
6686,2021-05-29 02:33:49.556,-157814920,-480012864
6687,2021-05-29 02:35:49.578,-157814920,-480012864
6688,2021-05-29 02:37:49.598,-157814920,-480012864
6689,2021-05-29 02:40:03.652,-157815380,-480012959
6690,2021-05-29 02:42:10.802,-157815380,-480012959
6691,2021-05-29 02:44:19.573,-157815380,-480012959
6692,2021-05-29 02:47:45.911,-157815380,-480012959
6693,2021-05-29 03:08:39.874,-157815380,-480012959
6694,2021-05-29 03:10:39.895,-157815380,-480012959
6695,2021-05-29 03:12:39.915,-157815380,-480012959
6696,2021-05-29 03:14:39.927,-157815380,-480012959
6697,2021-05-29 03:16:39.942,-157815380,-480012959
6698,2021-05-29 03:18:09.190,-157815380,-480012959
6699,2021-05-29 03:18:39.957,-157815380,-480012959
6700,2021-05-29 03:46:50.338,-157815380,-480012959
6701,2021-05-29 03:49:07.431,-157815380,-480012959
6702,2021-05-29 03:51:08.026,-157815380,-480012959
6703,2021-05-29 03:53:08.710,-157815380,-480012959
6704,2021-05-29 03:55:09.421,-157815380,-480012959
6705,2021-05-29 03:57:09.637,-157815380,-480012959
6706,2021-05-29 03:59:27.543,-157815380,-480012959
6707,2021-05-29 04:01:32.796,-157815380,-480012959
6708,2021-05-29 04:09:10.571,-157815380,-480012959
6709,2021-05-29 04:45:56.501,-157815380,-480012959
6710,2021-05-29 05:22:31.279,-157815380,-480012959
6711,2021-05-29 05:59:26.908,-157815380,-480012959
6712,2021-05-29 06:38:21.925,-157815380,-480012959
6713,2021-05-29 07:20:28.613,-157815380,-480012959
6714,2021-05-29 07:57:36.476,-157815380,-480012959
6715,2021-05-29 08:16:50.866,-157815380,-480012959
6716,2021-05-29 08:19:05.064,-157815380,-480012959
6717,2021-05-29 08:21:19.583,-157815380,-480012959
6718,2021-05-29 08:23:20.787,-157815380,-480012959
6719,2021-05-29 08:25:35.539,-157815380,-480012959
6720,2021-05-29 08:26:44.284,-157815380,-480012959
6721,2021-05-29 08:27:37.627,-157815380,-480012959
6722,2021-05-29 09:04:01.633,-157815380,-480012959
6723,2021-05-29 09:23:34.128,-157815192,-480012949
6724,2021-05-29 09:25:10.882,-157815192,-480012949
6725,2021-05-29 09:33:05.988,-157815192,-480012949
6726,2021-05-29 09:35:16.817,-157815192,-480012949
6727,2021-05-29 09:37:01.638,-157815192,-480012949
6728,2021-05-29 09:41:28.755,-157815060,-480012842
6729,2021-05-29 09:58:25.935,-157815396,-480013049
6730,2021-05-29 10:35:20.244,-157815396,-480013049
6731,2021-05-29 11:08:03.946,-157814345,-480012529
6732,2021-05-29 11:16:41.758,-157814345,-480012529
6733,2021-05-29 11:18:45.473,-157814345,-480012529
6734,2021-05-29 11:21:31.543,-157814345,-480012529
6735,2021-05-29 11:22:53.064,-157816093,-480008645
6736,2021-05-29 11:25:36.226,-157809990,-479998746
6737,2021-05-29 11:27:36.252,-157811532,-479994500
6738,2021-05-29 11:29:38.072,-157815581,-479998492
6739,2021-05-29 11:35:43.376,-157826645,-479951305
6740,2021-05-29 11:36:38.871,-157826652,-479951294
6741,2021-05-29 11:37:01.733,-157826724,-479951186
6742,2021-05-29 11:39:02.926,-157826586,-479951233
6743,2021-05-29 11:41:02.965,-157826712,-479951224
6744,2021-05-29 11:42:08.900,-157827172,-479952216
6745,2021-05-29 11:42:29.308,-157826612,-479951196
6746,2021-05-29 11:45:09.931,-157826612,-479951196
6747,2021-05-29 11:48:08.660,-157826612,-479951196
6748,2021-05-29 12:17:05.135,-157826612,-479951196
6749,2021-05-29 12:19:05.153,-157826612,-479951196
6750,2021-05-29 12:55:05.184,-157826612,-479951196
6751,2021-05-29 13:09:00.916,-157826612,-479951196
6752,2021-05-29 13:09:17.962,-157826627,-479951191
6753,2021-05-29 13:17:52.662,-157826627,-479951191
6754,2021-05-29 13:18:12.293,-157826627,-479951191
6755,2021-05-29 13:21:44.595,-157826627,-479951191
6756,2021-05-29 13:22:37.215,-157826673,-479951318
6757,2021-05-29 13:40:01.081,-157826810,-479951538
6758,2021-05-29 13:54:15.146,-157826810,-479951538
6759,2021-05-29 13:56:32.412,-157826810,-479951538
6760,2021-05-29 13:58:32.433,-157826810,-479951538
6761,2021-05-29 14:00:32.444,-157826810,-479951538
6762,2021-05-29 14:02:32.464,-157826810,-479951538
6763,2021-05-29 14:04:43.937,-157826810,-479951538
6764,2021-05-29 14:06:44.335,-157826810,-479951538
6765,2021-05-29 14:08:44.375,-157826810,-479951538
6766,2021-05-29 14:09:32.431,-157826810,-479951538
6767,2021-05-29 14:10:44.400,-157826810,-479951538
6768,2021-05-29 14:12:09.106,-157826607,-479951223
6769,2021-05-29 14:15:14.870,-157826607,-479951223
6770,2021-05-29 14:17:14.892,-157826607,-479951223
6771,2021-05-29 14:19:51.153,-157826607,-479951223
6772,2021-05-29 14:21:51.183,-157826607,-479951223
6773,2021-05-29 14:24:34.126,-157826653,-479951248
6774,2021-05-29 14:29:44.389,-157826705,-479951661
6775,2021-05-29 14:42:51.796,-157826705,-479951661
6776,2021-05-29 14:43:14.702,-157827128,-479954439
6777,2021-05-29 14:43:39.510,-157827128,-479954439
6778,2021-05-29 14:45:40.558,-157864099,-479965386
6779,2021-05-29 14:49:48.744,-157864099,-479965386
6780,2021-05-29 14:51:23.866,-157864099,-479965386
6781,2021-05-29 14:53:23.943,-157826609,-479951072
6782,2021-05-29 14:55:25.654,-157826609,-479951072
6783,2021-05-29 14:57:25.742,-157826609,-479951072
6784,2021-05-29 14:59:25.768,-157826609,-479951072
6785,2021-05-29 15:00:26.127,-157826609,-479951072
6786,2021-05-29 15:01:25.782,-157826609,-479951072
6787,2021-05-29 15:04:14.995,-157826683,-479951184
6788,2021-05-29 15:18:21.428,-157826683,-479951184
6789,2021-06-07 20:00:38.761,-158106703,-480116093
6790,2021-06-07 20:01:21.275,-157814964,-480012765
6791,2021-06-07 20:03:21.906,-157814964,-480012765
6792,2021-06-07 20:05:38.214,-157814964,-480012765
6793,2021-06-07 20:07:38.262,-157814964,-480012765
6794,2021-06-07 20:08:42.819,-157814964,-480012765
6795,2021-06-07 20:17:47.070,-157815260,-480012994
6796,2021-06-07 20:41:24.626,-157815260,-480012994
6797,2021-06-07 20:43:24.670,-157815260,-480012994
6798,2021-06-07 20:53:58.167,-157814041,-480012224
6799,2021-06-07 20:54:53.949,-157814041,-480012224
6800,2021-06-07 21:01:54.030,-157814041,-480012224
6801,2021-06-07 21:04:09.497,-157814041,-480012224
6802,2021-06-07 21:06:16.127,-157814041,-480012224
6803,2021-06-07 21:08:16.800,-157814041,-480012224
6804,2021-06-07 21:10:20.099,-157814041,-480012224
6805,2021-06-07 21:12:31.293,-157814041,-480012224
6806,2021-06-07 21:16:39.853,-157814041,-480012224
6807,2021-06-07 21:52:40.056,-157814041,-480012224
6808,2021-06-07 22:28:40.158,-157814041,-480012224
6809,2021-06-07 22:42:21.251,-157814041,-480012224
6810,2021-06-07 22:44:21.322,-157814041,-480012224
6811,2021-06-07 22:46:21.378,-157814041,-480012224
6812,2021-06-07 22:48:21.437,-157814041,-480012224
6813,2021-06-07 22:50:21.505,-157814041,-480012224
6814,2021-06-07 22:52:21.547,-157814041,-480012224
6815,2021-06-07 22:54:21.577,-157814041,-480012224
6816,2021-06-07 22:56:21.606,-157814041,-480012224
6817,2021-06-07 22:58:21.625,-157814041,-480012224
6818,2021-06-07 23:00:21.653,-157814041,-480012224
6819,2021-06-07 23:02:21.671,-157814041,-480012224
6820,2021-06-07 23:04:21.688,-157814041,-480012224
6821,2021-06-07 23:06:39.846,-157814041,-480012224
6822,2021-06-07 23:08:39.893,-157814041,-480012224
6823,2021-06-07 23:10:55.069,-157814041,-480012224
6824,2021-06-07 23:13:09.078,-157814041,-480012224
6825,2021-06-07 23:14:14.377,-157814041,-480012224
6826,2021-06-07 23:16:18.860,-157814041,-480012224
6827,2021-06-07 23:19:30.709,-157814041,-480012224
6828,2021-06-07 23:21:30.725,-157814041,-480012224
6829,2021-06-07 23:23:30.776,-157814041,-480012224
6830,2021-06-07 23:25:30.795,-157814041,-480012224
6831,2021-06-07 23:27:38.560,-157814041,-480012224
6832,2021-06-07 23:29:38.754,-157814041,-480012224
6833,2021-06-07 23:31:39.014,-157814041,-480012224
6834,2021-06-07 23:34:37.228,-157814041,-480012224
6835,2021-06-07 23:36:41.149,-157814041,-480012224
6836,2021-06-07 23:39:21.076,-157814041,-480012224
6837,2021-06-07 23:41:28.858,-157814041,-480012224
6838,2021-06-07 23:43:28.875,-157814041,-480012224
6839,2021-06-07 23:45:30.599,-157814041,-480012224
6840,2021-06-07 23:46:01.601,-157814041,-480012224
6841,2021-06-07 23:48:49.716,-157814041,-480012224
6842,2021-06-07 23:50:15.781,-157814041,-480012224
6843,2021-06-07 23:50:32.854,-157814041,-480012224
6844,2021-06-08 00:24:49.770,-157814041,-480012224
6845,2021-06-08 00:57:15.033,-157814041,-480012224
6846,2021-06-08 00:59:56.613,-157814041,-480012224
6847,2021-06-08 01:02:02.756,-157814041,-480012224
6848,2021-06-08 01:04:03.281,-157814041,-480012224
6849,2021-06-08 01:05:52.660,-157814041,-480012224
6850,2021-06-08 01:38:46.751,-157815260,-480012708
6851,2021-06-08 01:41:51.793,-157815260,-480012708
6852,2021-06-08 01:42:21.600,-157815260,-480012708
6853,2021-06-08 01:43:51.810,-157815260,-480012708
6854,2021-06-08 01:44:45.650,-157815260,-480012708
6855,2021-06-08 01:45:51.860,-157815260,-480012708
6856,2021-06-08 01:57:23.194,-157815260,-480012708
6857,2021-06-08 01:57:39.030,-157815260,-480012708
6858,2021-06-08 01:58:00.711,-157815260,-480012708
6859,2021-06-08 01:58:19.030,-157815260,-480012708
6860,2021-06-08 01:59:23.213,-157815260,-480012708
6861,2021-06-08 02:30:02.756,-157815260,-480012708
6862,2021-06-08 02:30:43.035,-157815260,-480012708
6863,2021-06-08 02:32:02.771,-157815260,-480012708
6864,2021-06-08 02:34:02.788,-157815260,-480012708
6865,2021-06-08 02:36:02.807,-157815260,-480012708
6866,2021-06-08 02:38:02.839,-157815260,-480012708
6867,2021-06-08 02:40:02.876,-157815260,-480012708
6868,2021-06-08 02:42:02.903,-157815260,-480012708
6869,2021-06-08 03:06:04.956,-157815260,-480012708
6870,2021-06-08 03:08:04.977,-157815260,-480012708
6871,2021-06-08 03:10:04.998,-157815260,-480012708
6872,2021-06-08 03:12:05.031,-157815260,-480012708
6873,2021-06-08 03:14:05.051,-157815260,-480012708
6874,2021-06-08 03:16:05.066,-157815260,-480012708
6875,2021-06-08 03:17:39.957,-157815260,-480012708
6876,2021-06-08 03:18:05.091,-157815260,-480012708
6877,2021-06-08 03:56:06.827,-157815260,-480012708
6878,2021-06-08 04:31:24.287,-157815260,-480012708
6879,2021-06-08 04:32:14.131,-157815260,-480012708
6880,2021-06-08 04:32:34.601,-157815260,-480012708
6881,2021-06-08 04:33:24.315,-157815260,-480012708
6882,2021-06-08 05:09:24.334,-157815260,-480012708
6883,2021-06-08 05:46:39.852,-157815260,-480012708
6884,2021-06-08 06:26:41.146,-157815260,-480012708
6885,2021-06-08 07:02:44.191,-157815260,-480012708
6886,2021-06-08 07:08:41.144,-157815280,-480012992
6887,2021-06-08 07:20:22.551,-157815280,-480012992
6888,2021-06-08 07:25:22.278,-157815280,-480012992
6889,2021-06-08 08:01:38.563,-157815280,-480012992
6890,2021-06-08 08:38:01.225,-157815280,-480012992
6891,2021-06-08 09:16:41.090,-157815280,-480012992
6892,2021-06-08 09:52:41.115,-157815280,-480012992
6893,2021-06-08 10:30:02.231,-157815280,-480012992
6894,2021-06-08 10:41:26.240,-157815280,-480012992
6895,2021-06-08 10:43:44.351,-157815280,-480012992
6896,2021-06-08 10:44:44.674,-157815280,-480012992
6897,2021-06-08 10:45:03.132,-157815280,-480012992
6898,2021-06-08 10:46:39.906,-157815280,-480012992
6899,2021-06-08 11:03:19.652,-157814849,-480012914
6900,2021-06-08 11:17:19.403,-157814849,-480012914
6901,2021-06-08 11:20:25.793,-157814849,-480012914
6902,2021-06-08 11:56:41.127,-157814849,-480012914
6903,2021-06-08 12:04:14.420,-157815269,-480012885
6904,2021-06-08 12:20:05.446,-157815269,-480012885
6905,2021-06-08 12:26:38.421,-157815269,-480012885
6906,2021-06-08 13:02:38.460,-157815269,-480012885
6907,2021-06-08 13:05:52.170,-157815269,-480012885
6908,2021-06-08 13:08:05.163,-157815269,-480012885
6909,2021-06-08 13:10:06.079,-157815269,-480012885
6910,2021-06-08 13:12:06.095,-157815269,-480012885
6911,2021-06-08 13:14:09.085,-157815269,-480012885
6912,2021-06-08 13:16:15.074,-157815269,-480012885
6913,2021-06-08 13:18:15.096,-157815269,-480012885
6914,2021-06-08 13:20:15.117,-157815269,-480012885
6915,2021-06-08 13:22:46.370,-157815269,-480012885
6916,2021-06-08 13:24:46.407,-157815269,-480012885
6917,2021-06-08 13:26:46.439,-157815269,-480012885
6918,2021-06-08 13:27:55.235,-157815269,-480012885
6919,2021-06-08 13:28:58.236,-157815269,-480012885
6920,2021-06-08 13:29:15.404,-157815269,-480012885
6921,2021-06-08 13:32:49.702,-157815269,-480012885
6922,2021-06-08 13:38:45.960,-157815269,-480012885
6923,2021-06-08 13:40:46.025,-157815269,-480012885
6924,2021-06-08 13:43:08.681,-157815269,-480012885
6925,2021-06-08 13:45:08.697,-157815269,-480012885
6926,2021-06-08 13:47:11.133,-157815269,-480012885
6927,2021-06-08 13:49:15.205,-157815269,-480012885
6928,2021-06-08 13:51:39.081,-157815269,-480012885
6929,2021-06-08 13:53:49.073,-157815269,-480012885
6930,2021-06-08 13:55:49.101,-157815269,-480012885
6931,2021-06-08 13:57:49.158,-157815269,-480012885
6932,2021-06-08 13:59:49.239,-157815269,-480012885
6933,2021-06-08 14:01:49.266,-157815269,-480012885
6934,2021-06-08 14:03:49.304,-157815269,-480012885
6935,2021-06-08 14:05:49.330,-157815269,-480012885
6936,2021-06-08 14:06:14.031,-157815269,-480012885
6937,2021-06-08 14:07:49.352,-157815269,-480012885
6938,2021-06-08 14:12:57.241,-157815269,-480012885
6939,2021-06-08 14:14:57.265,-157815269,-480012885
6940,2021-06-08 14:16:57.298,-157815269,-480012885
6941,2021-06-08 14:18:57.322,-157815269,-480012885
6942,2021-06-08 14:20:57.349,-157815269,-480012885
6943,2021-06-08 14:22:57.368,-157815269,-480012885
6944,2021-06-08 14:25:31.908,-157815269,-480012885
6945,2021-06-08 14:27:31.927,-157815269,-480012885
6946,2021-06-08 14:29:34.531,-157815269,-480012885
6947,2021-06-08 14:31:34.572,-157815269,-480012885
6948,2021-06-08 14:33:34.600,-157815269,-480012885
6949,2021-06-08 14:35:34.684,-157815269,-480012885
6950,2021-06-08 14:37:34.728,-157815269,-480012885
6951,2021-06-08 14:39:34.780,-157815269,-480012885
6952,2021-06-08 14:41:34.875,-157815269,-480012885
6953,2021-06-08 14:41:53.755,-157815269,-480012885
6954,2021-06-08 14:43:34.935,-157815269,-480012885
6955,2021-06-08 15:11:20.821,-157815269,-480012885
6956,2021-06-08 15:13:20.853,-157815269,-480012885
6957,2021-06-08 15:17:45.046,-157815269,-480012885
6958,2021-06-08 15:19:45.102,-157815269,-480012885
6959,2021-06-08 15:21:45.135,-157815269,-480012885
6960,2021-06-08 15:24:01.130,-157815269,-480012885
6961,2021-06-08 15:26:01.187,-157815269,-480012885
6962,2021-06-08 15:28:01.218,-157815269,-480012885
6963,2021-06-08 15:30:01.254,-157815269,-480012885
6964,2021-06-08 15:32:01.284,-157815269,-480012885
6965,2021-06-08 15:34:01.315,-157815269,-480012885
6966,2021-06-08 15:36:23.406,-157815269,-480012885
6967,2021-06-08 15:38:23.441,-157815269,-480012885
6968,2021-06-08 15:39:24.804,-157815269,-480012885
6969,2021-06-08 15:40:23.472,-157815269,-480012885
6970,2021-06-08 15:48:14.831,-157815269,-480012885
6971,2021-06-08 15:50:14.872,-157815269,-480012885
6972,2021-06-08 16:06:10.520,-157815269,-480012885
6973,2021-06-08 16:08:10.550,-157815269,-480012885
6974,2021-06-08 16:10:10.588,-157815269,-480012885
6975,2021-06-08 16:12:10.649,-157815269,-480012885
6976,2021-06-08 16:14:10.682,-157815269,-480012885
6977,2021-06-08 16:15:34.656,-157815269,-480012885
6978,2021-06-08 16:16:10.698,-157815269,-480012885
6979,2021-06-08 16:48:17.440,-157815269,-480012885
6980,2021-06-08 16:50:42.094,-157815269,-480012885
6981,2021-06-08 16:52:42.721,-157815269,-480012885
6982,2021-06-08 16:54:44.075,-157815269,-480012885
6983,2021-06-08 16:56:44.289,-157815269,-480012885
6984,2021-06-08 16:57:44.954,-157815269,-480012885
6985,2021-06-08 17:00:28.750,-157815269,-480012885
6986,2021-06-08 17:36:39.862,-157815269,-480012885
6987,2021-06-08 17:56:31.745,-157815269,-480012885
6988,2021-06-08 17:58:31.776,-157815269,-480012885
6989,2021-06-08 17:59:10.749,-157815269,-480012885
6990,2021-06-08 18:09:51.605,-157815269,-480012885
6991,2021-06-08 18:20:23.822,-157815269,-480012885
6992,2021-06-08 18:22:32.268,-157815269,-480012885
6993,2021-06-08 18:24:32.333,-157815269,-480012885
6994,2021-06-08 18:26:32.366,-157815269,-480012885
6995,2021-06-08 18:28:32.388,-157815269,-480012885
6996,2021-06-08 18:30:32.415,-157815269,-480012885
6997,2021-06-08 18:32:32.434,-157815269,-480012885
6998,2021-06-08 18:34:32.452,-157815269,-480012885
6999,2021-06-08 18:36:39.846,-157815269,-480012885
7000,2021-06-08 18:38:39.877,-157815269,-480012885
7001,2021-06-08 18:41:33.135,-157815269,-480012885
7002,2021-06-08 18:43:33.191,-157815269,-480012885
7003,2021-06-08 18:46:05.061,-157815269,-480012885
7004,2021-06-08 18:48:11.071,-157815269,-480012885
7005,2021-06-08 18:50:17.080,-157815269,-480012885
7006,2021-06-08 18:52:33.075,-157815269,-480012885
7007,2021-06-08 18:54:41.082,-157815269,-480012885
7008,2021-06-08 18:56:25.187,-157815269,-480012885
7009,2021-06-08 19:00:05.324,-157815269,-480012885
7010,2021-06-08 19:36:05.340,-157815269,-480012885
7011,2021-06-08 19:58:37.169,-157815269,-480012885
7012,2021-06-08 20:00:57.397,-157815269,-480012885
7013,2021-06-08 20:03:10.157,-157815269,-480012885
7014,2021-06-08 20:05:35.086,-157815269,-480012885
7015,2021-06-08 20:07:54.063,-157815269,-480012885
7016,2021-06-08 20:13:19.191,-157815269,-480012885
7017,2021-06-08 20:15:54.555,-157815269,-480012885
7018,2021-06-08 20:18:18.082,-157815269,-480012885
7019,2021-06-08 20:20:33.433,-157815269,-480012885
7020,2021-06-08 20:22:52.077,-157815269,-480012885
7021,2021-06-08 20:24:52.106,-157815269,-480012885
7022,2021-06-08 20:25:34.719,-157815269,-480012885
7023,2021-06-08 20:27:46.731,-157815269,-480012885
7024,2021-06-08 20:42:37.985,-157815269,-480012885
7025,2021-06-08 20:44:38.010,-157815269,-480012885
7026,2021-06-08 21:03:43.647,-157815269,-480012885
7027,2021-06-08 21:05:43.678,-157815269,-480012885
7028,2021-06-08 21:07:57.166,-157815269,-480012885
7029,2021-06-08 21:10:17.183,-157815269,-480012885
7030,2021-06-08 21:12:17.958,-157815269,-480012885
7031,2021-06-08 21:14:17.987,-157815269,-480012885
7032,2021-06-08 21:16:25.558,-157815269,-480012885
7033,2021-06-08 21:16:46.551,-157815269,-480012885
7034,2021-06-08 21:19:54.408,-157815269,-480012885
7035,2021-06-08 21:43:32.874,-157814894,-480013029
7036,2021-06-08 22:07:13.997,-157814894,-480013029
7037,2021-06-09 22:58:24.856,-157870884,-480380421
7038,2021-06-09 23:03:08.252,-157813983,-480012336
7039,2021-06-09 23:05:20.276,-157813983,-480012336
7040,2021-06-09 23:07:15.974,-157814601,-480012954
7041,2021-06-09 23:07:34.000,-157814240,-480012248
7042,2021-06-09 23:09:49.448,-157814461,-480012244
7043,2021-06-09 23:11:46.039,-157814461,-480012244
7044,2021-06-09 23:15:19.506,-157814461,-480012244
7045,2021-06-09 23:17:51.064,-157814461,-480012244
7046,2021-06-09 23:19:51.157,-157814461,-480012244
7047,2021-06-09 23:21:51.178,-157814461,-480012244
7048,2021-06-09 23:23:51.193,-157814461,-480012244
7049,2021-06-09 23:26:10.521,-157814461,-480012244
7050,2021-06-09 23:29:06.121,-157814461,-480012244
7051,2021-06-09 23:31:11.100,-157814461,-480012244
7052,2021-06-09 23:33:11.131,-157814461,-480012244
7053,2021-06-09 23:42:41.169,-157814461,-480012244
7054,2021-06-09 23:43:36.905,-157814089,-480012093
7055,2021-06-09 23:45:57.286,-157814089,-480012093
7056,2021-06-09 23:48:40.465,-157814089,-480012093
7057,2021-06-09 23:51:09.382,-157814089,-480012093
7058,2021-06-09 23:53:17.118,-157814089,-480012093
7059,2021-06-09 23:55:29.254,-157814089,-480012093
7060,2021-06-09 23:57:29.275,-157814089,-480012093
7061,2021-06-09 23:59:29.301,-157814089,-480012093
7062,2021-06-10 00:01:29.317,-157814089,-480012093
7063,2021-06-10 00:03:29.343,-157814089,-480012093
7064,2021-06-10 00:05:29.373,-157814089,-480012093
